project_id,project,category,source,event_year,attention,reselection,money,activation,outcome,usage,purchase,repeat,friction,total_signal_volume,money_per_attention,outcome_per_attention,reselection_per_attention,friction_per_usage,opportunity_signal_grade
recent_pyxle,Pyxle,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_gitrank-lol,GitRank.lol,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_wirespan-a-daily-power-grid-optimization,"Wirespan, a daily power grid optimization",Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_canned-web,Canned Web,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_turn-a-sandbox-into-an-mcp,Turn a Sandbox into an MCP,AI Products,show_hn,2026,4,1,1,4,3,3,0,7,3,15,0.25,0.75,0.25,1.0,D: 信号稀疏
recent_apple-unified-logging-for-stdio-mcp,Apple Unified Logging for Stdio MCP,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_speech-generation,Speech Generation,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-skill-for-uploading-full-resolution-images,A skill for uploading full-resolution images,AI Products,show_hn,2026,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_readplusone,ReadPlusOne,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_diet-cola-themed-chrome-extension-to,Diet Cola themed Chrome Extension to,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_flying-toasters-reverse-engineered-1-1-in-the,"""Flying Toasters!"" reverse-engineered 1:1, in the",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_texttoolsstudio,TextToolsStudio,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-let-a-subagent-workflow-refactor,I let a subagent workflow refactor,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_vidscio,VidScio,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_npx-x402-hosting-deploy,npx x402-hosting deploy,AI Products,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_square-sketch,Square Sketch,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_efficient-way-to-learn-breadth-first-connecting,"Efficient way to learn breadth-first, connecting",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-built-a-search-engine-for,I built a search engine for,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_nori-robotics,Nori Robotics,Hardware,launch_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_almanac,Almanac,AI Products,launch_hn,2026,2,0,1,2,2,1,0,3,2,8,0.5,1.0,0.0,2.0,D: 信号稀疏
recent_hebbian-robotics,Hebbian Robotics,Hardware,launch_hn,2026,1,0,1,2,2,1,0,3,1,7,1.0,2.0,0.0,1.0,D: 信号稀疏
recent_ask-hn-launch-board-built-only,Ask HN: Launch board built only,SaaS / Software,launch_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_salem-robotics,Salem Robotics,Hardware,launch_hn,2026,1,0,1,0,0,0,0,0,1,4,1.0,0.0,0.0,1.0,D: 信号稀疏
recent_risklytics,Risklytics,Hardware,launch_hn,2026,2,0,0,1,1,1,0,1,0,3,0.0,0.5,0.0,0.0,D: 信号稀疏
recent_self-hosted-social-media-agents-with-raspberry,Self-Hosted Social Media Agents with Raspberry,AI Products,launch_hn,2026,2,0,1,1,0,0,0,0,1,5,0.5,0.0,0.0,1.0,D: 信号稀疏
recent_aristra-your-life-os,"Aristra, your life OS",AI Products,launch_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_zero-friction-local-ai-for,Zero () friction local AI for,Hardware,launch_hn,2026,3,0,0,1,1,1,0,1,0,4,0.0,0.333,0.0,0.0,D: 信号稀疏
recent_we-chased-a-weather-balloon-across,We chased a weather balloon across,Hardware,launch_hn,2026,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_vendo,Vendo,AI Products,launch_hn,2026,2,0,0,1,1,1,0,1,0,4,0.0,0.5,0.0,0.0,D: 信号稀疏
recent_sheeplaunch,Sheeplaunch,Marketplace / Platform Products,launch_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_an-attempt-to-do-a-healthy,An attempt to do a healthy,Hardware,launch_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
